,ConstituentID,City,County,State,Country,Continent
6987,4250,Naples,,missing,Italy,Europe
7809,4765,Naples,,missing,Italy,Europe
11320,1483,Naples,,missing,Italy,Europe
11392,1483,Naples,,missing,Italy,Europe
13678,1816,Naples,,missing,Italy,Europe
13688,1816,Naples,,missing,Italy,Europe
14125,6403,Naples,,missing,Italy,Europe
14570,4119,Naples,,missing,Italy,Europe
14688,1203,Naples,,missing,Italy,Europe
14755,1533,Naples,,missing,Italy,Europe
14756,1533,Naples,,missing,Italy,Europe
15157,5156,Naples,,missing,Italy,Europe
15158,5156,Naples,,missing,Italy,Europe
15457,3902,Naples,,missing,Italy,Europe
15836,30600,Naples,,missing,Italy,Europe
7580,4624,Muro Lucano,,missing,Italy,Europe
15270,29677,Murano,,missing,Italy,Europe
10521,7413,Mirano,,missing,Italy,Europe
1713,965,Milan,,missing,Italy,Europe
3144,1822,Milan,,missing,Italy,Europe
5741,3459,Milan,,missing,Italy,Europe
6399,3870,Milan,,missing,Italy,Europe
7963,4861,Milan,,missing,Italy,Europe
10810,7082,Milan,,missing,Italy,Europe
13473,6348,Milan,,missing,Italy,Europe
13474,6348,Milan,,missing,Italy,Europe
13629,3459,Milan,,missing,Italy,Europe
14504,738,Milan,,missing,Italy,Europe
1327,736,Messina,,missing,Italy,Europe
213,121,Marsala,,missing,Italy,Europe
1328,737,Mantua,,missing,Italy,Europe
5037,3011,Malnate,,missing,Italy,Europe
14797,6385,Livorno,,missing,Italy,Europe
5155,3090,Lipari,,missing,Italy,Europe
9366,6073,Itri,,missing,Italy,Europe
2271,1288,Genoa,,missing,Italy,Europe
5047,3016,Genoa,,missing,Italy,Europe
14948,6493,Gaeta,,missing,Italy,Europe
1430,797,Florence,,missing,Italy,Europe
2038,1141,Florence,,missing,Italy,Europe
2919,1677,Florence,,missing,Italy,Europe
2948,1697,Florence,,missing,Italy,Europe
3265,1889,Florence,,missing,Italy,Europe
3543,2094,Florence,,missing,Italy,Europe
5425,3253,Florence,,missing,Italy,Europe
5671,3415,Florence,,missing,Italy,Europe
6387,3864,Florence,,missing,Italy,Europe
6391,3866,Florence,,missing,Italy,Europe
6395,3867,Florence,,missing,Italy,Europe
6396,3867,Florence,,missing,Italy,Europe
6993,4253,Florence,,missing,Italy,Europe
8873,5683,Florence,,missing,Italy,Europe
12553,3026,Florence,,missing,Italy,Europe
13382,28419,Florence,,missing,Italy,Europe
13383,28419,Florence,,missing,Italy,Europe
13586,3196,Florence,,missing,Italy,Europe
14195,6358,Florence,,missing,Italy,Europe
14196,6358,Florence,,missing,Italy,Europe
14221,4740,Florence,,missing,Italy,Europe
14342,6473,Florence,,missing,Italy,Europe
14726,6424,Florence,,missing,Italy,Europe
14727,6424,Florence,,missing,Italy,Europe
14871,6495,Florence,,missing,Italy,Europe
14905,6566,Florence,,missing,Italy,Europe
14906,6566,Florence,,missing,Italy,Europe
15231,6567,Florence,,missing,Italy,Europe
5036,3010,Fibbiano,,missing,Italy,Europe
6783,4110,Farenza,,missing,Italy,Europe
15425,4276,Dello,,missing,Italy,Europe
14648,6382,Correggio,,missing,Italy,Europe
14649,6382,Correggio,,missing,Italy,Europe
1559,876,Como,,missing,Italy,Europe
1338,744,Come,,missing,Italy,Europe
1418,785,Cocconato,,missing,Italy,Europe
1431,797,Citta di Castello,,missing,Italy,Europe
13683,1979,Cento,,missing,Italy,Europe
2612,1497,Castellaneta,,missing,Italy,Europe
1326,736,Caravaggio,,missing,Italy,Europe
13470,6217,Caprese,,missing,Italy,Europe
13691,3698,Caporetto,,missing,Italy,Europe
13255,2155,Camerata,,missing,Italy,Europe
12709,3102,Camerano,,missing,Italy,Europe
13690,3698,Busseto,,missing,Italy,Europe
6787,4113,Bracigliano,,missing,Italy,Europe
11949,6484,Bondio,,missing,Italy,Europe
14124,6403,Bologne,,missing,Italy,Europe
8301,5252,Bologna,,missing,Italy,Europe
9379,6091,Bologna,,missing,Italy,Europe
9380,6091,Bologna,,missing,Italy,Europe
13046,17968,Bologna,,missing,Italy,Europe
13047,17968,Bologna,,missing,Italy,Europe
13067,6501,Bologna,,missing,Italy,Europe
13068,6501,Bologna,,missing,Italy,Europe
15163,4809,Bologna,,missing,Italy,Europe
15164,4809,Bologna,,missing,Italy,Europe
11350,2841,Bergamo,,missing,Italy,Europe
11950,6484,Bergamo,,missing,Italy,Europe
15346,4295,Bassano,,missing,Italy,Europe
12432,2322,Bagni di Lucca,,missing,Italy,Europe
7458,4549,Angri,,missing,Italy,Europe
13522,5571,Ancona,,missing,Italy,Europe
214,121,Alcamo,,missing,Italy,Europe
7957,4858,Alanno,,missing,Italy,Europe
10558,7434,Accri,,missing,Italy,Europe
1470,821,missing,,missing,Italy,Europe
6887,4188,missing,,missing,Italy,Europe
7456,4548,missing,,missing,Italy,Europe
15210,3013,missing,,missing,Italy,Europe
15211,3013,missing,,missing,Italy,Europe
8901,5700,Linstead,,missing,Jamaica,North America
2687,1535,Kingston,,missing,Jamaica,North America
10934,18475,Nagoya,,Aichi Prefecture,Japan,Asia
10712,18339,Hanamaki,,Iwate Prefecture,Japan,Asia
16108,30878,Nobeoka,,Miyazaki,Japan,Asia
11518,27393,missing,,Okayama-ken,Japan,Asia
4470,2649,missing,,Shizuoka,Japan,Asia
5986,3614,Yokohama,,missing,Japan,Asia
3845,2267,Yeddo,,missing,Japan,Asia
2449,1394,Tokyo,,missing,Japan,Asia
2823,1624,Tokyo,,missing,Japan,Asia
4036,2382,Tokyo,,missing,Japan,Asia
4356,2573,Tokyo,,missing,Japan,Asia
5534,3333,Tokyo,,missing,Japan,Asia
5586,3363,Tokyo,,missing,Japan,Asia
5740,3458,Tokyo,,missing,Japan,Asia
5746,3462,Tokyo,,missing,Japan,Asia
5987,3614,Tokyo,,missing,Japan,Asia
6345,3836,Tokyo,,missing,Japan,Asia
8293,5248,Tokyo,,missing,Japan,Asia
8725,5507,Tokyo,,missing,Japan,Asia
9144,5876,Tokyo,,missing,Japan,Asia
9235,5960,Tokyo,,missing,Japan,Asia
9998,6772,Tokyo,,missing,Japan,Asia
10139,6980,Tokyo,,missing,Japan,Asia
11310,2240,Tokyo,,missing,Japan,Asia
11573,6025,Tokyo,,missing,Japan,Asia
13795,2393,Tokyo,,missing,Japan,Asia
16030,5248,Tokyo,,missing,Japan,Asia
4055,2393,Takamatsu,,missing,Japan,Asia
15556,30253,Shizuoka City,,missing,Japan,Asia
12074,18537,Shizuoka,,missing,Japan,Asia
2017,1129,Osaka,,missing,Japan,Asia
5279,3165,Osaka,,missing,Japan,Asia
8917,5718,Osaka,,missing,Japan,Asia
14017,28809,Osaka,,missing,Japan,Asia
7800,4759,Onomichi,Hiroshima-Ken,missing,Japan,Asia
16110,30879,Okinawa,,missing,Japan,Asia
4613,2741,Okayama,,missing,Japan,Asia
9091,5825,Obihiro,,missing,Japan,Asia
11799,27897,Niigata,,missing,Japan,Asia
216,122,Nagoya,,missing,Japan,Asia
9600,6277,Nagoya,,missing,Japan,Asia
8060,5091,Nagano,,missing,Japan,Asia
4034,2381,Mukden,,missing,Japan,Asia
3798,2240,Matsue,,missing,Japan,Asia
4355,2571,Kyoto,,missing,Japan,Asia
5587,3364,Kure,,missing,Japan,Asia
11208,5630,Koriyama,,missing,Japan,Asia
10400,7264,Kobe,,missing,Japan,Asia
15039,29614,Kobe,,missing,Japan,Asia
331,182,Kii-Nagashima-cho,,missing,Japan,Asia
7771,4741,Kagoshima,,missing,Japan,Asia
7734,4716,Iwate,,missing,Japan,Asia
3844,2267,Honjo,,missing,Japan,Asia
5899,3565,Gifuken,,missing,Japan,Asia
10447,7318,Gifu Prefecture,,missing,Japan,Asia
5788,3485,Fukuiken,,missing,Japan,Asia
11207,5630,Edo,,missing,Japan,Asia
5739,3458,Aomori,,missing,Japan,Asia
4290,2535,missing,,missing,Japan,Asia
14500,2649,missing,,missing,Japan,Asia
6117,3704,Soerabaija,,missing,Java,Oceania
15358,4219,Semarang,,missing,Java,Oceania
15359,4219,Buitenzorg,,missing,Java,Oceania
6069,3670,Seoul,,missing,Korea,Asia
10490,7386,Seoul,,missing,Korea,Asia
16072,30849,Seoul,,missing,Korea,Asia
13745,28708,Inchon,,missing,Korea,Asia
5040,3014,Riga,,missing,Latvia,Europe
6443,3899,Riga,,missing,Latvia,Europe
6882,4183,Riga,,missing,Latvia,Europe
10218,7087,Riga,,missing,Latvia,Europe
11579,6909,Riga,,missing,Latvia,Europe
14543,29308,Riga,,missing,Latvia,Europe
7591,4636,Libau,,missing,Latvia,Europe
6974,4239,Dubbeln,,missing,Latvia,Europe
838,457,Brunoviski,,missing,Latvia,Europe
4288,2534,Valozin,,missing,Lithuania,Europe
261,146,Shilova,,missing,Lithuania,Europe
1007,563,Shavli,,missing,Lithuania,Europe
8147,5150,Lasai,,missing,Lithuania,Europe
5017,3000,Kovno,,missing,Lithuania,Europe
7201,4384,Kovno,,missing,Lithuania,Europe
6648,4023,Grodno,,missing,Lithuania,Europe
8802,5567,Eurburg,,missing,Lithuania,Europe
10872,2606,Niedercorn,,missing,Luxembourg,Europe
7566,4617,missing,,missing,Luxembourg,Europe
10626,1230,Fort-de-France,,missing,Martinique,North America
10845,2893,Port Louis,,missing,Mauritius,North America
4821,2876,missing,,missing,Mauritius,North America
13692,3747,Silao,,Guanajauto,Mexico,North America
12833,3634,Ciudad Guzman,,Jalisco,Mexico,North America
10076,6843,Villahermosa,,missing,Mexico,North America
8619,5442,Tijuana,,missing,Mexico,North America
10735,18315,Tijuana,,missing,Mexico,North America
1067,596,San Miguel de Allende,,missing,Mexico,North America
8765,5535,San Miguel de Allende,,missing,Mexico,North America
15390,1051,San Miguel de Allende,,missing,Mexico,North America
9193,5910,Piedras Negras,,missing,Mexico,North America
6825,4139,Oaxaca,,missing,Mexico,North America
7770,4739,Oaxaca,,missing,Mexico,North America
9276,5990,Morelia,,missing,Mexico,North America
9746,6613,Monterrey,,missing,Mexico,North America
15580,30256,Monterrey,,missing,Mexico,North America
229,130,Mexico City,,missing,Mexico,North America
601,320,Mexico City,,missing,Mexico,North America
1811,1018,Mexico City,,missing,Mexico,North America
1812,1018,Mexico City,,missing,Mexico,North America
1885,1062,Mexico City,,missing,Mexico,North America
3276,1897,Mexico City,,missing,Mexico,North America
9720,6588,Mexico City,,missing,Mexico,North America
9984,6761,Mexico City,,missing,Mexico,North America
10066,6837,Mexico City,,missing,Mexico,North America
10068,6838,Mexico City,,missing,Mexico,North America
10277,7141,Mexico City,,missing,Mexico,North America
12530,4739,Mexico City,,missing,Mexico,North America
13120,434,Mexico City,,missing,Mexico,North America
14371,29140,Mexico City,,missing,Mexico,North America
14972,160,Mexico City,,missing,Mexico,North America
15077,3849,Mexico City,,missing,Mexico,North America
16191,30950,Mexico City,,missing,Mexico,North America
5141,3080,Mazatlan,,missing,Mexico,North America
13432,6240,Juarez,,missing,Mexico,North America
6502,3930,Jalisco,,missing,Mexico,North America
2461,1406,Guanajuato,,missing,Mexico,North America
5228,3134,Guanajuato,,missing,Mexico,North America
286,160,Guadalajara,,missing,Mexico,North America
5246,3144,Guadalajara,,missing,Mexico,North America
8202,5187,Guadalajara,,missing,Mexico,North America
11167,17756,Guadalajara,,missing,Mexico,North America
12834,3634,Guadalajara,,missing,Mexico,North America
10387,7254,Fresnillo,,missing,Mexico,North America
15125,29153,Fresnillo,,missing,Mexico,North America
1409,781,Cuernavaca,,missing,Mexico,North America
13865,2629,Cuernavaca,,missing,Mexico,North America
9056,5807,Aguascalientes,,missing,Mexico,North America
15076,3849,Aguascalientes,,missing,Mexico,North America
87,50,missing,,missing,Mexico,North America
4981,2975,Monte Carlo,,missing,Monaco,North America
312,174,missing,,missing,Monaco,North America
5105,3057,Marrakesh,,missing,Morocco,North America
12885,27237,Casablanca,,missing,Morocco,North America
12956,1597,Dokkum,,Friesland,Netherlands,Europe
5972,3606,Zonnemaire,,missing,Netherlands,Europe
14936,1946,Zaandam,,missing,Netherlands,Europe
15108,4719,Woerden,,missing,Netherlands,Europe
116,68,Utrecht,,missing,Netherlands,Europe
623,333,Utrecht,,missing,Netherlands,Europe
14614,4210,Utrecht,,missing,Netherlands,Europe
15032,3521,Utrecht,,missing,Netherlands,Europe
13503,5118,The Hague,,missing,Netherlands,Europe
13504,5118,The Hague,,missing,Netherlands,Europe
13506,5111,The Hague,,missing,Netherlands,Europe
1889,1064,Rotterdam,,missing,Netherlands,Europe
2116,1180,Rotterdam,,missing,Netherlands,Europe
10292,7153,Rotterdam,,missing,Netherlands,Europe
14613,4210,Rotterdam,,missing,Netherlands,Europe
14951,6513,Rotterdam,,missing,Netherlands,Europe
11686,27472,Oosterhout,,missing,Netherlands,Europe
115,68,Mijdrecht,,missing,Netherlands,Europe
9583,6265,Marken Island,,missing,Netherlands,Europe
2833,1633,Maastricht,,missing,Netherlands,Europe
8193,5182,Maastricht,,missing,Netherlands,Europe
13007,4000,Leiden,,missing,Netherlands,Europe
13469,6520,Leiden,,missing,Netherlands,Europe
13481,6520,Leiden,,missing,Netherlands,Europe
928,519,Leeuwarden,,missing,Netherlands,Europe
6012,3626,Leeuwarden,,missing,Netherlands,Europe
3880,2284,Kampen,,missing,Netherlands,Europe
2135,1193,Hague,,missing,Netherlands,Europe
8177,5173,Hague,,missing,Netherlands,Europe
10224,7091,Hague,,missing,Netherlands,Europe
10478,7374,Hague,,missing,Netherlands,Europe
11690,26577,Hague,,missing,Netherlands,Europe
13354,5184,Hague,,missing,Netherlands,Europe
677,368,Haarlem,,missing,Netherlands,Europe
8715,5500,Haarlem,,missing,Netherlands,Europe
12711,4184,Haarlem,,missing,Netherlands,Europe
13478,3376,Haarlem,,missing,Netherlands,Europe
13479,3376,Haarlem,,missing,Netherlands,Europe
11689,26577,Groningen,,missing,Netherlands,Europe
702,378,Ginneken,,missing,Netherlands,Europe
6368,3855,Enkhuysen,,missing,Netherlands,Europe
886,487,Dordrecht,,missing,Netherlands,Europe
13155,2316,Dordrecht,,missing,Netherlands,Europe
13507,5121,Dordrecht,,missing,Netherlands,Europe
13508,5121,Dordrecht,,missing,Netherlands,Europe
989,556,Deventer,,missing,Netherlands,Europe
13095,6924,Delft,,missing,Netherlands,Europe
13096,6924,Delft,,missing,Netherlands,Europe
14952,6513,Delft,,missing,Netherlands,Europe
13505,5111,Breda,,missing,Netherlands,Europe
8714,5500,Beverwyck,,missing,Netherlands,Europe
7761,4733,Baarlo,,missing,Netherlands,Europe
11687,27472,Aussee,,missing,Netherlands,Europe
208,116,Amsterdam,,missing,Netherlands,Europe
348,190,Amsterdam,,missing,Netherlands,Europe
678,368,Amsterdam,,missing,Netherlands,Europe
887,487,Amsterdam,,missing,Netherlands,Europe
990,556,Amsterdam,,missing,Netherlands,Europe
2077,1162,Amsterdam,,missing,Netherlands,Europe
4945,2953,Amsterdam,,missing,Netherlands,Europe
5030,3006,Amsterdam,,missing,Netherlands,Europe
6369,3855,Amsterdam,,missing,Netherlands,Europe
12285,3795,Amsterdam,,missing,Netherlands,Europe
12712,4184,Amsterdam,,missing,Netherlands,Europe
12957,1597,Amsterdam,,missing,Netherlands,Europe
13008,4000,Amsterdam,,missing,Netherlands,Europe
13156,2316,Amsterdam,,missing,Netherlands,Europe
13352,28474,Amsterdam,,missing,Netherlands,Europe
13353,28474,Amsterdam,,missing,Netherlands,Europe
13355,5184,Amsterdam,,missing,Netherlands,Europe
14937,1946,Amsterdam,,missing,Netherlands,Europe
9010,5776,Amersfoort,,missing,Netherlands,Europe
8083,5109,Alkmaar,,missing,Netherlands,Europe
4167,2470,missing,,missing,Netherlands,Europe
6277,3797,missing,,missing,Netherlands,Europe
13819,6183,missing,,missing,Netherlands,Europe
780,421,Auckland,,missing,New Zealand,Oceanian
6409,3875,St. John's,,missing,Newfoundland,North America
218,123,Managua,,missing,Nicaragua,North America
8952,5741,Trondheim,,missing,Norway,Europe
2487,1419,Oslo,,missing,Norway,Europe
13590,2723,Oslo,,missing,Norway,Europe
14451,26576,Bergen,,missing,Norway,Europe
14453,26576,Bergen,,missing,Norway,Europe
13589,2723,Aker,,missing,Norway,Europe
2814,1617,missing,,missing,Norway,Europe
15318,3513,missing,,missing,Norway,Europe
7570,4619,Jerusalem,,missing,Palestine,Asia
7048,4290,missing,,missing,Palestine,Asia
11775,5534,Panama City,,missing,Panama,Asia
15753,30499,Panama Canal Zone,,missing,Panama,Asia
7630,4658,Conceselo,,missing,Panama,Asia
4085,2411,Colon,,missing,Panama,Asia
24,16,Lima,,missing,Peru,South America
10257,7121,Basco,,Batanes,Philippines,Asia
4032,2380,Sinait,,missing,Philippines,Asia
9590,6271,Manila,,missing,Philippines,Asia
15784,6126,Manila,,missing,Philippines,Asia
6651,4024,Angeles Pampanga,,missing,Philippines,Asia
15019,2564,Angeles City,,missing,Philippines,Asia
9311,6038,Wieliczka,,missing,Poland,Europe
5182,3106,Warsaw,,missing,Poland,Europe
5778,3481,Warsaw,,missing,Poland,Europe
8517,5375,Warsaw,,missing,Poland,Europe
9488,6177,Warsaw,,missing,Poland,Europe
8606,5432,Vilna,,missing,Poland,Europe
5703,3434,Turka,,missing,Poland,Europe
7909,4826,Tomashow,,missing,Poland,Europe
5846,3530,Stashow,,missing,Poland,Europe
922,511,Rypin,,missing,Poland,Europe
4700,2796,Rawa Mazowiecka,,missing,Poland,Europe
15387,2776,Rava-Russka,,missing,Poland,Europe
6845,4154,Poznan,,missing,Poland,Europe
12782,28237,Poznan,,missing,Poland,Europe
9766,6630,Pinsk,,missing,Poland,Europe
8521,5380,Opator,,missing,Poland,Europe
5253,3148,Nowy-Sacz,,missing,Poland,Europe
6414,3878,Lublin,,missing,Poland,Europe
6000,3619,Lodz,,missing,Poland,Europe
15263,3048,Lodz,,missing,Poland,Europe
16179,31021,Lodz,,missing,Poland,Europe
11385,27346,Krosno,,missing,Poland,Europe
964,542,Krakow,,missing,Poland,Europe
1952,1093,Krakow,,missing,Poland,Europe
11049,18178,Kielce,,missing,Poland,Europe
3181,1844,Kazimierz,,missing,Poland,Europe
4915,2935,Gnieveshev,,missing,Poland,Europe
4486,2657,Danzig,,missing,Poland,Europe
7514,4580,Bregnun,,missing,Poland,Europe
7544,4596,Borownica,,missing,Poland,Europe
8024,4904,Biala,,missing,Poland,Europe
4331,2559,missing,,missing,Poland,Europe
5917,3572,missing,,missing,Poland,Europe
7011,4267,missing,,missing,Poland,Europe
7012,4267,missing,,missing,Poland,Europe
7932,4841,missing,,missing,Poland,Europe
15106,4700,missing,,missing,Poland,Europe
14530,7372,Konigsberg,,missing,Prussia,Europe
14958,2007,Glatz,,missing,Prussia,Europe
10535,7422,Vega Baja,,missing,Puerto Rico,North America
29,18,Utuado,,missing,Puerto Rico,North America
16096,30893,Utuado,,missing,Puerto Rico,North America
2671,1525,Santurce,,missing,Puerto Rico,North America
11765,27823,Santurce,,missing,Puerto Rico,North America
15620,30258,Santurce,,missing,Puerto Rico,North America
15687,30399,Santurce,,missing,Puerto Rico,North America
15694,30261,Santa Isabel,,missing,Puerto Rico,North America
10026,6794,San Juan,,missing,Puerto Rico,North America
10207,7074,San Juan,,missing,Puerto Rico,North America
10331,7194,San Juan,,missing,Puerto Rico,North America
10332,7194,San Juan,,missing,Puerto Rico,North America
12111,1287,San Juan,,missing,Puerto Rico,North America
12892,7195,San Juan,,missing,Puerto Rico,North America
15611,30208,San Juan,,missing,Puerto Rico,North America
10340,7203,San GermÃ¡n,,missing,Puerto Rico,North America
10341,7203,San GermÃ¡n,,missing,Puerto Rico,North America
13192,7202,San GermÃ¡n,,missing,Puerto Rico,North America
10339,7202,San German,,missing,Puerto Rico,North America
13209,7299,Ponce,,missing,Puerto Rico,North America
13210,7299,Ponce,,missing,Puerto Rico,North America
15683,30372,Ponce,,missing,Puerto Rico,North America
10347,7209,Orocovis,,missing,Puerto Rico,North America
15470,7209,Morovis,,missing,Puerto Rico,North America
15679,30242,Cabo Rojo,,missing,Puerto Rico,North America
4902,2929,Yasi,,missing,Romania,Europe
7572,4620,Ramnicul-Sarat,,missing,Romania,Europe
5170,3100,Kishinev,,missing,Romania,Europe
420,230,Galati,,missing,Romania,Europe
5813,3506,Craiova,,missing,Romania,Europe
6478,3917,Cluj,,missing,Romania,Europe
7261,4420,Chotin,Bessarabia,missing,Romania,Europe
15478,30158,Buzeu,,missing,Romania,Europe
3262,1888,Bucharest,,missing,Romania,Europe
7590,4635,Bucharest,,missing,Romania,Europe
